#promien     #dlugosc     #T
0.000196    0.000616    37.002
0.00021    0.000616    37.002
0.000224    0.000616    37.0019
0.000238    0.000616    37.0019
0.000252    0.000616    37.0018
0.000266    0.000616    37.0018
0.00028    0.000616    37.0018
0.000294    0.000616    37.0017
0.000308    0.000616    37.0017
0.000322    0.000616    37.0017
0.000336    0.000616    37.0017
0.00035    0.000616    37.0016
0.000364    0.000616    37.0016
0.000378    0.000616    37.0016
0.000392    0.000616    37.0016
0.000406    0.000616    37.0015
0.00042    0.000616    37.0015
0.000434    0.000616    37.0015
0.000448    0.000616    37.0015
0.000462    0.000616    37.0015
0.000476    0.000616    37.0015
0.00049    0.000616    37.0015
0.000504    0.000616    37.0015
0.000518    0.000616    37.0014
0.000532    0.000616    37.0014
0.000546    0.000616    37.0014
0.00056    0.000616    37.0014

0    0.00063    37.0021
1.4e-05    0.00063    37.0021
2.8e-05    0.00063    37.0021
4.2e-05    0.00063    37.0021
5.6e-05    0.00063    37.0021
7e-05    0.00063    37.0021
8.4e-05    0.00063    37.0021
9.8e-05    0.00063    37.0021
0.000112    0.00063    37.002
0.000126    0.00063    37.002
0.00014    0.00063    37.002
0.000154    0.00063    37.002
0.000168    0.00063    37.0019
0.000182    0.00063    37.0019
0.000196    0.00063    37.0019
0.00021    0.00063    37.0018
0.000224    0.00063    37.0018
0.000238    0.00063    37.0018
0.000252    0.00063    37.0017
0.000266    0.00063    37.0017
0.00028    0.00063    37.0017
0.000294    0.00063    37.0017
0.000308    0.00063    37.0016
0.000322    0.00063    37.0016
0.000336    0.00063    37.0016
0.00035    0.00063    37.0016
0.000364    0.00063    37.0015
0.000378    0.00063    37.0015
0.000392    0.00063    37.0015
0.000406    0.00063    37.0015
0.00042    0.00063    37.0015
0.000434    0.00063    37.0014
0.000448    0.00063    37.0014
0.000462    0.00063    37.0014
0.000476    0.00063    37.0014
0.00049    0.00063    37.0014
0.000504    0.00063    37.0014
0.000518    0.00063    37.0014
0.000532    0.00063    37.0014
0.000546    0.00063    37.0014
0.00056    0.00063    37.0014

0    0.000644    37.002
1.4e-05    0.000644    37.002
2.8e-05    0.000644    37.002
4.2e-05    0.000644    37.002
5.6e-05    0.000644    37.002
7e-05    0.000644    37.002
8.4e-05    0.000644    37.0019
9.8e-05    0.000644    37.0019
0.000112    0.000644    37.0019
0.000126    0.000644    37.0019
0.00014    0.000644    37.0019
0.000154    0.000644    37.0018
0.000168    0.000644    37.0018
0.000182    0.000644    37.0018
0.000196    0.000644    37.0018
0.00021    0.000644    37.0017
0.000224    0.000644    37.0017
0.000238    0.000644    37.0017
0.000252    0.000644    37.0017
0.000266    0.000644    37.0016
0.00028    0.000644    37.0016
0.000294    0.000644    37.0016
0.000308    0.000644    37.0015
0.000322    0.000644    37.0015
0.000336    0.000644    37.0015
0.00035    0.000644    37.0015
0.000364    0.000644    37.0015
0.000378    0.000644    37.0014
0.000392    0.000644    37.0014
0.000406    0.000644    37.0014
0.00042    0.000644    37.0014
0.000434    0.000644    37.0014
0.000448    0.000644    37.0014
0.000462    0.000644    37.0014
0.000476    0.000644    37.0013
0.00049    0.000644    37.0013
0.000504    0.000644    37.0013
0.000518    0.000644    37.0013
0.000532    0.000644    37.0013
0.000546    0.000644    37.0013
0.00056    0.000644    37.0013

0    0.000658    37.0019
1.4e-05    0.000658    37.0019
2.8e-05    0.000658    37.0019
4.2e-05    0.000658    37.0019
5.6e-05    0.000658    37.0019
7e-05    0.000658    37.0018
8.4e-05    0.000658    37.0018
9.8e-05    0.000658    37.0018
0.000112    0.000658    37.0018
0.000126    0.000658    37.0018
0.00014    0.000658    37.0018
0.000154    0.000658    37.0017
0.000168    0.000658    37.0017
0.000182    0.000658    37.0017
0.000196    0.000658    37.0017
0.00021    0.000658    37.0016
0.000224    0.000658    37.0016
0.000238    0.000658    37.0016
0.000252    0.000658    37.0016
0.000266    0.000658    37.0015
0.00028    0.000658    37.0015
0.000294    0.000658    37.0015
0.000308    0.000658    37.0015
0.000322    0.000658    37.0014
0.000336    0.000658    37.0014
0.00035    0.000658    37.0014
0.000364    0.000658    37.0014
0.000378    0.000658    37.0014
0.000392    0.000658    37.0014
0.000406    0.000658    37.0013
0.00042    0.000658    37.0013
0.000434    0.000658    37.0013
0.000448    0.000658    37.0013
0.000462    0.000658    37.0013
0.000476    0.000658    37.0013
0.00049    0.000658    37.0013
0.000504    0.000658    37.0013
0.000518    0.000658    37.0013
0.000532    0.000658    37.0013
0.000546    0.000658    37.0013
0.00056    0.000658    37.0013

0    0.000672    37.0018
1.4e-05    0.000672    37.0018
2.8e-05    0.000672    37.0018
4.2e-05    0.000672    37.0017
5.6e-05    0.000672    37.0017
7e-05    0.000672    37.0017
8.4e-05    0.000672    37.0017
9.8e-05    0.000672    37.0017
0.000112    0.000672    37.0017
0.000126    0.000672    37.0017
0.00014    0.000672    37.0017
0.000154    0.000672    37.0016
0.000168    0.000672    37.0016
0.000182    0.000672    37.0016
0.000196    0.000672    37.0016
0.00021    0.000672    37.0015
0.000224    0.000672    37.0015
0.000238    0.000672    37.0015
0.000252    0.000672    37.0015
0.000266    0.000672    37.0015
0.00028    0.000672    37.0014
0.000294    0.000672    37.0014
0.000308    0.000672    37.0014
0.000322    0.000672    37.0014
0.000336    0.000672    37.0014
0.00035    0.000672    37.0013
0.000364    0.000672    37.0013
0.000378    0.000672    37.0013
0.000392    0.000672    37.0013
0.000406    0.000672    37.0013
0.00042    0.000672    37.0013
0.000434    0.000672    37.0013
0.000448    0.000672    37.0012
0.000462    0.000672    37.0012
0.000476    0.000672    37.0012
0.00049    0.000672    37.0012
0.000504    0.000672    37.0012
0.000518    0.000672    37.0012
0.000532    0.000672    37.0012
0.000546    0.000672    37.0012
0.00056    0.000672    37.0012

0    0.000686    37.0016
1.4e-05    0.000686    37.0016
2.8e-05    0.000686    37.0016
4.2e-05    0.000686    37.0016
5.6e-05    0.000686    37.0016
7e-05    0.000686    37.0016
8.4e-05    0.000686    37.0016
9.8e-05    0.000686    37.0016
0.000112    0.000686    37.0016
0.000126    0.000686    37.0016
0.00014    0.000686    37.0016
0.000154    0.000686    37.0015
0.000168    0.000686    37.0015
0.000182    0.000686    37.0015
0.000196    0.000686    37.0015
0.00021    0.000686    37.0015
0.000224    0.000686    37.0014
0.000238    0.000686    37.0014
0.000252    0.000686    37.0014
0.000266    0.000686    37.0014
0.00028    0.000686    37.0014
0.000294    0.000686    37.0013
0.000308    0.000686    37.0013
0.000322    0.000686    37.0013
0.000336    0.000686    37.0013
0.00035    0.000686    37.0013
0.000364    0.000686    37.0013
0.000378    0.000686    37.0012
0.000392    0.000686    37.0012
0.000406    0.000686    37.0012
0.00042    0.000686    37.0012
0.000434    0.000686    37.0012
0.000448    0.000686    37.0012
0.000462    0.000686    37.0012
0.000476    0.000686    37.0012
0.00049    0.000686    37.0012
0.000504    0.000686    37.0012
0.000518    0.000686    37.0012
0.000532    0.000686    37.0012
0.000546    0.000686    37.0012
0.00056    0.000686    37.0012

0    0.0007    37.0015
1.4e-05    0.0007    37.0015
2.8e-05    0.0007    37.0015
4.2e-05    0.0007    37.0015
5.6e-05    0.0007    37.0015
7e-05    0.0007    37.0015
8.4e-05    0.0007    37.0015
9.8e-05    0.0007    37.0015
0.000112    0.0007    37.0015
0.000126    0.0007    37.0015
0.00014    0.0007    37.0015
0.000154    0.0007    37.0014
0.000168    0.0007    37.0014
0.000182    0.0007    37.0014
0.000196    0.0007    37.0014
0.00021    0.0007    37.0014
0.000224    0.0007    37.0014
0.000238    0.0007    37.0013
0.000252    0.0007    37.0013
0.000266    0.0007    37.0013
0.00028    0.0007    37.0013
0.000294    0.0007    37.0013
0.000308    0.0007    37.0013
0.000322    0.0007    37.0012
0.000336    0.0007    37.0012
0.00035    0.0007    37.0012
0.000364    0.0007    37.0012
0.000378    0.0007    37.0012
0.000392    0.0007    37.0012
0.000406    0.0007    37.0012
0.00042    0.0007    37.0011
0.000434    0.0007    37.0011
0.000448    0.0007    37.0011
0.000462    0.0007    37.0011
0.000476    0.0007    37.0011
0.00049    0.0007    37.0011
0.000504    0.0007    37.0011
0.000518    0.0007    37.0011
0.000532    0.0007    37.0011
0.000546    0.0007    37.0011
0.00056    0.0007    37.0011

0    0.000714    37.0014
1.4e-05    0.000714    37.0014
2.8e-05    0.000714    37.0014
4.2e-05    0.000714    37.0014
5.6e-05    0.000714    37.0014
7e-05    0.000714    37.0014
8.4e-05    0.000714    37.0014
9.8e-05    0.000714    37.0014
0.000112    0.000714    37.0014
0.000126    0.000714    37.0014
0.00014    0.000714    37.0014
0.000154    0.000714    37.0014
0.000168    0.000714    37.0013
0.000182    0.000714    37.0013
0.000196    0.000714    37.0013
0.00021    0.000714    37.0013
0.000224    0.000714    37.0013
0.000238    0.000714    37.0013
0.000252    0.000714    37.0013
0.000266    0.000714    37.0012
0.00028    0.000714    37.0012
0.000294    0.000714    37.0012
0.000308    0.000714    37.0012
0.000322    0.000714    37.0012
0.000336    0.000714    37.0012
0.00035    0.000714    37.0011
0.000364    0.000714    37.0011
0.000378    0.000714    37.0011
0.000392    0.000714    37.0011
0.000406    0.000714    37.0011
0.00042    0.000714    37.0011
0.000434    0.000714    37.0011
0.000448    0.000714    37.0011
0.000462    0.000714    37.0011
0.000476    0.000714    37.0011
0.00049    0.000714    37.0011
0.000504    0.000714    37.0011
0.000518    0.000714    37.0011
0.000532    0.000714    37.001
0.000546    0.000714    37.001
0.00056    0.000714    37.001

0    0.000728    37.0014
1.4e-05    0.000728    37.0014
2.8e-05    0.000728    37.0014
4.2e-05    0.000728    37.0014
5.6e-05    0.000728    37.0013
7e-05    0.000728    37.0013
8.4e-05    0.000728    37.0013
9.8e-05    0.000728    37.0013
0.000112    0.000728    37.0013
0.000126    0.000728    37.0013
0.00014    0.000728    37.0013
0.000154    0.000728    37.0013
0.000168    0.000728    37.0013
0.000182    0.000728    37.0013
0.000196    0.000728    37.0012
0.00021    0.000728    37.0012
0.000224    0.000728    37.0012
0.000238    0.000728    37.0012
0.000252    0.000728    37.0012
0.000266    0.000728    37.0012
0.00028    0.000728    37.0012
0.000294    0.000728    37.0011
0.000308    0.000728    37.0011
0.000322    0.000728    37.0011
0.000336    0.000728    37.0011
0.00035    0.000728    37.0011
0.000364    0.000728    37.0011
0.000378    0.000728    37.0011
0.000392    0.000728    37.0011
0.000406    0.000728    37.001
0.00042    0.000728    37.001
0.000434    0.000728    37.001
0.000448    0.000728    37.001
0.000462    0.000728    37.001
0.000476    0.000728    37.001
0.00049    0.000728    37.001
0.000504    0.000728    37.001
0.000518    0.000728    37.001
0.000532    0.000728    37.001
0.000546    0.000728    37.001
0.00056    0.000728    37.001

0    0.000742    37.0013
1.4e-05    0.000742    37.0013
2.8e-05    0.000742    37.0013
4.2e-05    0.000742    37.0013
5.6e-05    0.000742    37.0013
7e-05    0.000742    37.0013
8.4e-05    0.000742    37.0013
9.8e-05    0.000742    37.0012
0.000112    0.000742    37.0012
0.000126    0.000742    37.0012
0.00014    0.000742    37.0012
0.000154    0.000742    37.0012
0.000168    0.000742    37.0012
0.000182    0.000742    37.0012
0.000196    0.000742    37.0012
0.00021    0.000742    37.0012
0.000224    0.000742    37.0011
0.000238    0.000742    37.0011
0.000252    0.000742    37.0011
0.000266    0.000742    37.0011
0.00028    0.000742    37.0011
0.000294    0.000742    37.0011
0.000308    0.000742    37.0011
0.000322    0.000742    37.0011
0.000336    0.000742    37.001
0.00035    0.000742    37.001
0.000364    0.000742    37.001
0.000378    0.000742    37.001
0.000392    0.000742    37.001
0.000406    0.000742    37.001
0.00042    0.000742    37.001
0.000434    0.000742    37.001
0.000448    0.000742    37.001
0.000462    0.000742    37.001
0.000476    0.000742    37.001
0.00049    0.000742    37.001
0.000504    0.000742    37.001
0.000518    0.000742    37.001
0.000532    0.000742    37.001
0.000546    0.000742    37.001
0.00056    0.000742    37.001

0    0.000756    37.0012
1.4e-05    0.000756    37.0012
2.8e-05    0.000756    37.0012
4.2e-05    0.000756    37.0012
5.6e-05    0.000756    37.0012
7e-05    0.000756    37.0012
8.4e-05    0.000756    37.0012
9.8e-05    0.000756    37.0012
0.000112    0.000756    37.0012
0.000126    0.000756    37.0012
0.00014    0.000756    37.0011
0.000154    0.000756    37.0011
0.000168    0.000756    37.0011
0.000182    0.000756    37.0011
0.000196    0.000756    37.0011
0.00021    0.000756    37.0011
0.000224    0.000756    37.0011
0.000238    0.000756    37.0011
0.000252    0.000756    37.0011
0.000266    0.000756    37.001
0.00028    0.000756    37.001
0.000294    0.000756    37.001
0.000308    0.000756    37.001
0.000322    0.000756    37.001
0.000336    0.000756    37.001
0.00035    0.000756    37.001
0.000364    0.000756    37.001
0.000378    0.000756    37.001
0.000392    0.000756    37.001
0.000406    0.000756    37.0009
0.00042    0.000756    37.0009
0.000434    0.000756    37.0009
0.000448    0.000756    37.0009
0.000462    0.000756    37.0009
0.000476    0.000756    37.0009
0.00049    0.000756    37.0009
0.000504    0.000756    37.0009
0.000518    0.000756    37.0009
0.000532    0.000756    37.0009
0.000546    0.000756    37.0009
0.00056    0.000756    37.0009

0    0.00077    37.0011
1.4e-05    0.00077    37.0011
2.8e-05    0.00077    37.0011
4.2e-05    0.00077    37.0011
5.6e-05    0.00077    37.0011
7e-05    0.00077    37.0011
8.4e-05    0.00077    37.0011
9.8e-05    0.00077    37.0011
0.000112    0.00077    37.0011
0.000126    0.00077    37.0011
0.00014    0.00077    37.0011
0.000154    0.00077    37.0011
0.000168    0.00077    37.0011
0.000182    0.00077    37.0011
0.000196    0.00077    37.001
0.00021    0.00077    37.001
0.000224    0.00077    37.001
0.000238    0.00077    37.001
0.000252    0.00077    37.001
0.000266    0.00077    37.001
0.00028    0.00077    37.001
0.000294    0.00077    37.001
0.000308    0.00077    37.001
0.000322    0.00077    37.0009
0.000336    0.00077    37.0009
0.00035    0.00077    37.0009
0.000364    0.00077    37.0009
0.000378    0.00077    37.0009
0.000392    0.00077    37.0009
0.000406    0.00077    37.0009
0.00042    0.00077    37.0009
0.000434    0.00077    37.0009
0.000448    0.00077    37.0009
0.000462    0.00077    37.0009
0.000476    0.00077    37.0009
0.00049    0.00077    37.0009
0.000504    0.00077    37.0009
0.000518    0.00077    37.0009
0.000532    0.00077    37.0009
0.000546    0.00077    37.0009
0.00056    0.00077    37.0009

0    0.000784    37.0011
1.4e-05    0.000784    37.0011
2.8e-05    0.000784    37.0011
4.2e-05    0.000784    37.0011
5.6e-05    0.000784    37.0011
7e-05    0.000784    37.001
8.4e-05    0.000784    37.001
9.8e-05    0.000784    37.001
0.000112    0.000784    37.001
0.000126    0.000784    37.001
0.00014    0.000784    37.001
0.000154    0.000784    37.001
0.000168    0.000784    37.001
0.000182    0.000784    37.001
0.000196    0.000784    37.001
0.00021    0.000784    37.001
0.000224    0.000784    37.001
0.000238    0.000784    37.001
0.000252    0.000784    37.0009
0.000266    0.000784    37.0009
0.00028    0.000784    37.0009
0.000294    0.000784    37.0009
0.000308    0.000784    37.0009
0.000322    0.000784    37.0009
0.000336    0.000784    37.0009
0.00035    0.000784    37.0009
0.000364    0.000784    37.0009
0.000378    0.000784    37.0009
0.000392    0.000784    37.0009
0.000406    0.000784    37.0009
0.00042    0.000784    37.0008
0.000434    0.000784    37.0008
0.000448    0.000784    37.0008
0.000462    0.000784    37.0008
0.000476    0.000784    37.0008
0.00049    0.000784    37.0008
0.000504    0.000784    37.0008
0.000518    0.000784    37.0008
0.000532    0.000784    37.0008
0.000546    0.000784    37.0008
0.00056    0.000784    37.0008

0    0.000798    37.001
1.4e-05    0.000798    37.001
2.8e-05    0.000798    37.001
4.2e-05    0.000798    37.001
5.6e-05    0.000798    37.001
7e-05    0.000798    37.001
8.4e-05    0.000798    37.001
9.8e-05    0.000798    37.001
0.000112    0.000798    37.001
0.000126    0.000798    37.001
0.00014    0.000798    37.001
0.000154    0.000798    37.001
0.000168    0.000798    37.0009
0.000182    0.000798    37.0009
0.000196    0.000798    37.0009
0.00021    0.000798    37.0009
0.000224    0.000798    37.0009
0.000238    0.000798    37.0009
0.000252    0.000798    37.0009
0.000266    0.000798    37.0009
0.00028    0.000798    37.0009
0.000294    0.000798    37.0009
0.000308    0.000798    37.0009
0.000322    0.000798    37.0009
0.000336    0.000798    37.0008
0.00035    0.000798    37.0008
0.000364    0.000798    37.0008
0.000378    0.000798    37.0008
0.000392    0.000798    37.0008
0.000406    0.000798    37.0008
0.00042    0.000798    37.0008
0.000434    0.000798    37.0008
0.000448    0.000798    37.0008
0.000462    0.000798    37.0008
0.000476    0.000798    37.0008
0.00049    0.000798    37.0008
0.000504    0.000798    37.0008
0.000518    0.000798    37.0008
0.000532    0.000798    37.0008
0.000546    0.000798    37.0008
0.00056    0.000798    37.0008

0    0.000812    37.0009
1.4e-05    0.000812    37.0009
2.8e-05    0.000812    37.0009
4.2e-05    0.000812    37.0009
5.6e-05    0.000812    37.0009
7e-05    0.000812    37.0009
8.4e-05    0.000812    37.0009
9.8e-05    0.000812    37.0009
0.000112    0.000812    37.0009
0.000126    0.000812    37.0009
0.00014    0.000812    37.0009
0.000154    0.000812    37.0009
0.000168    0.000812    37.0009
0.000182    0.000812    37.0009
0.000196    0.000812    37.0009
0.00021    0.000812    37.0009
0.000224    0.000812    37.0009
0.000238    0.000812    37.0009
0.000252    0.000812    37.0008
0.000266    0.000812    37.0008
0.00028    0.000812    37.0008
0.000294    0.000812    37.0008
0.000308    0.000812    37.0008
0.000322    0.000812    37.0008
0.000336    0.000812    37.0008
0.00035    0.000812    37.0008
0.000364    0.000812    37.0008
0.000378    0.000812    37.0008
0.000392    0.000812    37.0008
0.000406    0.000812    37.0008
0.00042    0.000812    37.0008
0.000434    0.000812    37.0008
0.000448    0.000812    37.0008
0.000462    0.000812    37.0008
0.000476    0.000812    37.0007
0.00049    0.000812    37.0007
0.000504    0.000812    37.0007
0.000518    0.000812    37.0007
0.000532    0.000812    37.0007
0.000546    0.000812    37.0007
0.00056    0.000812    37.0007

0    0.000826    37.0009
1.4e-05    0.000826    37.0009
2.8e-05    0.000826    37.0009
4.2e-05    0.000826    37.0009
5.6e-05    0.000826    37.0009
7e-05    0.000826    37.0009
8.4e-05    0.000826    37.0009
9.8e-05    0.000826    37.0009
0.000112    0.000826    37.0009
0.000126    0.000826    37.0009
0.00014    0.000826    37.0008
0.000154    0.000826    37.0008
0.000168    0.000826    37.0008
0.000182    0.000826    37.0008
0.000196    0.000826    37.0008
0.00021    0.000826    37.0008
0.000224    0.000826    37.0008
0.000238    0.000826    37.0008
0.000252    0.000826    37.0008
0.000266    0.000826    37.0008
0.00028    0.000826    37.0008
0.000294    0.000826    37.0008
0.000308    0.000826    37.0008
0.000322    0.000826    37.0008
0.000336    0.000826    37.0008
0.00035    0.000826    37.0008
0.000364    0.000826    37.0007
0.000378    0.000826    37.0007
0.000392    0.000826    37.0007
0.000406    0.000826    37.0007
0.00042    0.000826    37.0007
0.000434    0.000826    37.0007
0.000448    0.000826    37.0007
0.000462    0.000826    37.0007
0.000476    0.000826    37.0007
0.00049    0.000826    37.0007
0.000504    0.000826    37.0007
0.000518    0.000826    37.0007
0.000532    0.000826    37.0007
0.000546    0.000826    37.0007
0.00056    0.000826    37.0007

0    0.00084    37.0008
1.4e-05    0.00084    37.0008
2.8e-05    0.00084    37.0008
4.2e-05    0.00084    37.0008
5.6e-05    0.00084    37.0008
7e-05    0.00084    37.0008
8.4e-05    0.00084    37.0008
9.8e-05    0.00084    37.0008
0.000112    0.00084    37.0008
0.000126    0.00084    37.0008
0.00014    0.00084    37.0008
0.000154    0.00084    37.0008
0.000168    0.00084    37.0008
0.000182    0.00084    37.0008
0.000196    0.00084    37.0008
0.00021    0.00084    37.0008
0.000224    0.00084    37.0008
0.000238    0.00084    37.0008
0.000252    0.00084    37.0008
0.000266    0.00084    37.0007
0.00028    0.00084    37.0007
0.000294    0.00084    37.0007
0.000308    0.00084    37.0007
0.000322    0.00084    37.0007
0.000336    0.00084    37.0007
0.00035    0.00084    37.0007
0.000364    0.00084    37.0007
0.000378    0.00084    37.0007
0.000392    0.00084    37.0007
0.000406    0.00084    37.0007
0.00042    0.00084    37.0007
0.000434    0.00084    37.0007
0.000448    0.00084    37.0007
0.000462    0.00084    37.0007
0.000476    0.00084    37.0007
0.00049    0.00084    37.0007
0.000504    0.00084    37.0007
0.000518    0.00084    37.0007
0.000532    0.00084    37.0007
0.000546    0.00084    37.0007
0.00056    0.00084    37.0007

0    0.000854    37.0008
1.4e-05    0.000854    37.0008
2.8e-05    0.000854    37.0008
4.2e-05    0.000854    37.0008
5.6e-05    0.000854    37.0008
7e-05    0.000854    37.0008
8.4e-05    0.000854    37.0008
9.8e-05    0.000854    37.0008
0.000112    0.000854    37.0008
0.000126    0.000854    37.0008
0.00014    0.000854    37.0008
0.000154    0.000854    37.0007
0.000168    0.000854    37.0007
0.000182    0.000854    37.0007
0.000196    0.000854    37.0007
0.00021    0.000854    37.0007
0.000224    0.000854    37.0007
0.000238    0.000854    37.0007
0.000252    0.000854    37.0007
0.000266    0.000854    37.0007
0.00028    0.000854    37.0007
0.000294    0.000854    37.0007
0.000308    0.000854    37.0007
0.000322    0.000854    37.0007
0.000336    0.000854    37.0007
0.00035    0.000854    37.0007
0.000364    0.000854    37.0007
0.000378    0.000854    37.0007
0.000392    0.000854    37.0007
0.000406    0.000854    37.0007
0.00042    0.000854    37.0007
0.000434    0.000854    37.0006
0.000448    0.000854    37.0006
0.000462    0.000854    37.0006
0.000476    0.000854    37.0006
0.00049    0.000854    37.0006
0.000504    0.000854    37.0006
0.000518    0.000854    37.0006
0.000532    0.000854    37.0006
0.000546    0.000854    37.0006
0.00056    0.000854    37.0006

0    0.000868    37.0007
1.4e-05    0.000868    37.0007
2.8e-05    0.000868    37.0007
4.2e-05    0.000868    37.0007
5.6e-05    0.000868    37.0007
7e-05    0.000868    37.0007
8.4e-05    0.000868    37.0007
9.8e-05    0.000868    37.0007
0.000112    0.000868    37.0007
0.000126    0.000868    37.0007
0.00014    0.000868    37.0007
0.000154    0.000868    37.0007
0.000168    0.000868    37.0007
0.000182    0.000868    37.0007
0.000196    0.000868    37.0007
0.00021    0.000868    37.0007
0.000224    0.000868    37.0007
0.000238    0.000868    37.0007
0.000252    0.000868    37.0007
0.000266    0.000868    37.0007
0.00028    0.000868    37.0007
0.000294    0.000868    37.0007
0.000308    0.000868    37.0007
0.000322    0.000868    37.0006
0.000336    0.000868    37.0006
0.00035    0.000868    37.0006
0.000364    0.000868    37.0006
0.000378    0.000868    37.0006
0.000392    0.000868    37.0006
0.000406    0.000868    37.0006
0.00042    0.000868    37.0006
0.000434    0.000868    37.0006
0.000448    0.000868    37.0006
0.000462    0.000868    37.0006
0.000476    0.000868    37.0006
0.00049    0.000868    37.0006
0.000504    0.000868    37.0006
0.000518    0.000868    37.0006
0.000532    0.000868    37.0006
0.000546    0.000868    37.0006
0.00056    0.000868    37.0006

0    0.000882    37.0007
1.4e-05    0.000882    37.0007
2.8e-05    0.000882    37.0007
4.2e-05    0.000882    37.0007
5.6e-05    0.000882    37.0007
7e-05    0.000882    37.0007
8.4e-05    0.000882    37.0007
9.8e-05    0.000882    37.0007
0.000112    0.000882    37.0007
0.000126    0.000882    37.0007
0.00014    0.000882    37.0007
0.000154    0.000882    37.0007
0.000168    0.000882    37.0007
0.000182    0.000882    37.0007
0.000196    0.000882    37.0007
0.00021    0.000882    37.0006
0.000224    0.000882    37.0006
0.000238    0.000882    37.0006
0.000252    0.000882    37.0006
0.000266    0.000882    37.0006
0.00028    0.000882    37.0006
0.000294    0.000882    37.0006
0.000308    0.000882    37.0006
0.000322    0.000882    37.0006
0.000336    0.000882    37.0006
0.00035    0.000882    37.0006
0.000364    0.000882    37.0006
0.000378    0.000882    37.0006
0.000392    0.000882    37.0006
0.000406    0.000882    37.0006
0.00042    0.000882    37.0006
0.000434    0.000882    37.0006
0.000448    0.000882    37.0006
0.000462    0.000882    37.0006
0.000476    0.000882    37.0006
0.00049    0.000882    37.0006
0.000504    0.000882    37.0006
0.000518    0.000882    37.0006
0.000532    0.000882    37.0006
0.000546    0.000882    37.0006
0.00056    0.000882    37.0006

0    0.000896    37.0006
1.4e-05    0.000896    37.0006
2.8e-05    0.000896    37.0006
4.2e-05    0.000896    37.0006
5.6e-05    0.000896    37.0006
7e-05    0.000896    37.0006
8.4e-05    0.000896    37.0006
9.8e-05    0.000896    37.0006
0.000112    0.000896    37.0006
0.000126    0.000896    37.0006
0.00014    0.000896    37.0006
0.000154    0.000896    37.0006
0.000168    0.000896    37.0006
0.000182    0.000896    37.0006
0.000196    0.000896    37.0006
0.00021    0.000896    37.0006
0.000224    0.000896    37.0006
0.000238    0.000896    37.0006
0.000252    0.000896    37.0006
0.000266    0.000896    37.0006
0.00028    0.000896    37.0006
0.000294    0.000896    37.0006
0.000308    0.000896    37.0006
0.000322    0.000896    37.0006
0.000336    0.000896    37.0006
0.00035    0.000896    37.0006
0.000364    0.000896    37.0006
0.000378    0.000896    37.0006
0.000392    0.000896    37.0006
0.000406    0.000896    37.0006
0.00042    0.000896    37.0006
0.000434    0.000896    37.0006
0.000448    0.000896    37.0005
0.000462    0.000896    37.0005
0.000476    0.000896    37.0005
0.00049    0.000896    37.0005
0.000504    0.000896    37.0005
0.000518    0.000896    37.0005
0.000532    0.000896    37.0005
0.000546    0.000896    37.0005
0.00056    0.000896    37.0005

0    0.00091    37.0006
1.4e-05    0.00091    37.0006
2.8e-05    0.00091    37.0006
4.2e-05    0.00091    37.0006
5.6e-05    0.00091    37.0006
7e-05    0.00091    37.0006
8.4e-05    0.00091    37.0006
9.8e-05    0.00091    37.0006
0.000112    0.00091    37.0006
0.000126    0.00091    37.0006
0.00014    0.00091    37.0006
0.000154    0.00091    37.0006
0.000168    0.00091    37.0006
0.000182    0.00091    37.0006
0.000196    0.00091    37.0006
0.00021    0.00091    37.0006
0.000224    0.00091    37.0006
0.000238    0.00091    37.0006
0.000252    0.00091    37.0006
0.000266    0.00091    37.0006
0.00028    0.00091    37.0006
0.000294    0.00091    37.0006
0.000308    0.00091    37.0005
0.000322    0.00091    37.0005
0.000336    0.00091    37.0005
0.00035    0.00091    37.0005
0.000364    0.00091    37.0005
0.000378    0.00091    37.0005
0.000392    0.00091    37.0005
0.000406    0.00091    37.0005
0.00042    0.00091    37.0005
0.000434    0.00091    37.0005
0.000448    0.00091    37.0005
0.000462    0.00091    37.0005
0.000476    0.00091    37.0005
0.00049    0.00091    37.0005
0.000504    0.00091    37.0005
0.000518    0.00091    37.0005
0.000532    0.00091    37.0005
0.000546    0.00091    37.0005
0.00056    0.00091    37.0005

0    0.000924    37.0006
1.4e-05    0.000924    37.0006
2.8e-05    0.000924    37.0006
4.2e-05    0.000924    37.0006
5.6e-05    0.000924    37.0006
7e-05    0.000924    37.0006
8.4e-05    0.000924    37.0006
9.8e-05    0.000924    37.0006
0.000112    0.000924    37.0006
0.000126    0.000924    37.0006
0.00014    0.000924    37.0006
0.000154    0.000924    37.0006
0.000168    0.000924    37.0006
0.000182    0.000924    37.0005
0.000196    0.000924    37.0005
0.00021    0.000924    37.0005
0.000224    0.000924    37.0005
0.000238    0.000924    37.0005
0.000252    0.000924    37.0005
0.000266    0.000924    37.0005
0.00028    0.000924    37.0005
0.000294    0.000924    37.0005
0.000308    0.000924    37.0005
0.000322    0.000924    37.0005
0.000336    0.000924    37.0005
0.00035    0.000924    37.0005
0.000364    0.000924    37.0005
0.000378    0.000924    37.0005
0.000392    0.000924    37.0005
0.000406    0.000924    37.0005
0.00042    0.000924    37.0005
0.000434    0.000924    37.0005
0.000448    0.000924    37.0005
0.000462    0.000924    37.0005
0.000476    0.000924    37.0005
